"","MSSubClass","MSZoning","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","TotalBsmtSF","HeatingQC","CentralAir","GrLivArea","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageArea","GarageQual","GarageCond","PavedDrive","Fence","SaleType","SaleCondition","SalePrice","BeenRemod","EraBuilt","Pool","TotBathrooms","TotPorch"
"751","50","RM","Grvl","Reg","Lvl","Corner","Gtl","OldTown","Norm","1Fam","1.5Fin","4","7",2004,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",576,"Gd","Y",1140,"TA","Min2",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","N","None","WD","Normal",11.4772982873271,"TRUE","1910s","FALSE",1,160
"752","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","Gilbert","RRAn","1Fam","2Story","7","5",2003,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",660,"Ex","Y",1320,"Gd","Typ",0,"No","Attchd","Fin",400,"TA","TA","Y","None","WD","Normal",11.9953516142145,"FALSE","2000s","FALSE",2.5,48
"753","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","6","5",1997,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","Gd","GLQ",1200,"Unf",1479,"Ex","Y",1494,"Gd","Typ",0,"No","Attchd","RFn",576,"TA","TA","Y","None","WD","Normal",12.2876526325226,"FALSE","1990s","FALSE",3,195
"754","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story","8","5",2005,"Gable","VinylSd","VinylSd","BrkFace",178,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",1030,"Gd","Y",2098,"Ex","Typ",1,"Gd","Attchd","RFn",878,"TA","TA","Y","None","WD","Normal",12.5263429075751,"FALSE","2000s","FALSE",2.5,244
"755","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","8",2005,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",439,"LwQ",1026,"Gd","Y",1026,"Gd","Typ",0,"No","Detchd","RFn",440,"TA","TA","Y","None","WD","Normal",11.9576112862317,"TRUE","1960s","FALSE",2,219
"756","160","FV","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","TwnhsE","2Story","6","5",1999,"Gable","MetalSd","MetalSd","BrkFace",894,"TA","TA","PConc","Gd","TA","No","GLQ",381,"Unf",729,"Gd","Y",1471,"TA","Typ",0,"No","Detchd","Unf",440,"TA","TA","Y","None","WD","Normal",12.0581525154536,"FALSE","1990s","FALSE",2.5,24
"757","60","C (all)","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","8","5",2007,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",20,"Unf",866,"Ex","Y",1768,"Gd","Typ",0,"No","Attchd","RFn",578,"TA","TA","Y","None","WD","Normal",12.2643415536542,"FALSE","2000s","FALSE",2.5,249
"758","60","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","Sawyer","Norm","1Fam","2Story","6","5",1978,"Hip","HdBoard","HdBoard","BrkCmn",328,"TA","TA","CBlock","TA","TA","Mn","Rec",438,"Unf",672,"TA","Y",1386,"TA","Typ",1,"TA","Attchd","Fin",440,"TA","TA","Y","GdPrv","WD","Abnorml",11.9760303525248,"FALSE","1970s","FALSE",2.5,335
"759","160","FV","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","Twnhs","2Story","7","5",1999,"Gable","MetalSd","MetalSd","BrkFace",360,"TA","TA","PConc","Gd","TA","No","ALQ",549,"Unf",744,"Gd","Y",1501,"TA","Typ",0,"No","Detchd","Unf",440,"TA","TA","Y","None","WD","Normal",12.0973732286068,"FALSE","1990s","FALSE",2.5,0
"760","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","NoRidge","Norm","1Fam","2Story","8","5",1995,"Gable","VinylSd","VinylSd","BrkFace",513,"Gd","TA","PConc","Gd","TA","Av","LwQ",56,"ALQ",1318,"Ex","Y",2531,"Gd","Typ",1,"TA","Attchd","RFn",752,"TA","TA","Y","None","WD","Normal",12.5776362019627,"FALSE","1990s","FALSE",2.5,320
"761","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","6",1959,"Hip","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",612,"Unf",864,"Ex","Y",864,"TA","Typ",0,"No","Detchd","Unf",300,"Ex","Ex","Y","None","WD","Normal",11.7558716435806,"FALSE","1950s","FALSE",1,0
"762","30","RM","NoAlley","Reg","Lvl","FR2","Gtl","BrkSide","Feedr","1Fam","1Story","5","5",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","Mn","LwQ",405,"Unf",1145,"TA","Y",1301,"Fa","Min1",0,"No","Detchd","Unf",440,"TA","TA","Y","None","WD","Normal",11.5129254649702,"TRUE","1920s","FALSE",1,0
"763","60","FV","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","2Story","7","5",2009,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",24,"Unf",756,"Ex","Y",1547,"Gd","Typ",0,"No","Attchd","Unf",614,"TA","TA","Y","None","Con","Normal",12.2793231072698,"FALSE","2000s","FALSE",2.5,214
"764","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","NoRidge","Norm","1Fam","2Story","8","5",1999,"Gable","VinylSd","VinylSd","BrkFace",673,"Gd","TA","PConc","Gd","TA","Mn","GLQ",1163,"Unf",1252,"Ex","Y",2365,"Gd","Typ",1,"Gd","Attchd","RFn",856,"TA","TA","Y","None","WD","Normal",12.7278382093345,"FALSE","1990s","FALSE",3.5,308
"765","120","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","Veenker","Norm","TwnhsE","1Story","8","5",1996,"Hip","BrkFace","BrkFace","None",0,"Gd","Gd","PConc","Gd","Gd","Av","LwQ",437,"GLQ",1494,"Ex","Y",1494,"Ex","Typ",1,"Gd","Attchd","Fin",481,"TA","TA","Y","None","WD","Normal",12.5061772379805,"TRUE","1990s","FALSE",2.5,246
"766","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","Somerst","Norm","1Fam","1Story","9","5",2008,"Gable","VinylSd","VinylSd","Stone",284,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",1498,"Ex","Y",1506,"Ex","Typ",1,"Gd","Attchd","Fin",592,"TA","TA","Y","None","New","Partial",12.4842042571701,"FALSE","2000s","FALSE",2,174
"767","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","2Story","7","5",1988,"Gable","HdBoard","HdBoard","BrkFace",42,"TA","TA","CBlock","Gd","TA","No","GLQ",394,"Unf",980,"TA","Y",1714,"TA","Typ",1,"TA","Attchd","Unf",496,"TA","TA","Y","MnPrv","WD","Normal",12.1884177102915,"FALSE","1980s","FALSE",2.5,450
"768","50","RL","NoAlley","IR1","Lvl","Inside","Gtl","Mitchel","Norm","1Fam","1.5Fin","6","7",1985,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","Mn","ALQ",660,"Unf",983,"Ex","Y",1750,"TA","Mod",0,"No","Attchd","Unf",423,"TA","TA","Y","None","WD","Normal",11.982929094216,"TRUE","1940s","FALSE",3,401
"769","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2005,"Hip","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",1860,"Ex","Y",1836,"Gd","Typ",1,"Gd","Attchd","Fin",484,"TA","TA","Y","None","WD","Normal",12.2869011981928,"TRUE","2000s","FALSE",2,153
"770","60","RL","NoAlley","IR2","HLS","CulDSac","Mod","StoneBr","Norm","1Fam","2Story","8","5",2003,"Hip","CemntBd","Wd Shng","BrkFace",603,"Ex","TA","PConc","Gd","TA","Gd","ALQ",1416,"Unf",1650,"Ex","Y",3279,"Ex","Mod",1,"Gd","BuiltIn","Fin",841,"TA","TA","Y","None","WD","Normal",13.1956138391439,"FALSE","2000s","FALSE",4.5,749
"771","85","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","Sawyer","Norm","1Fam","SFoyer","5","5",1982,"Hip","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",685,"Unf",858,"TA","Y",858,"TA","Typ",0,"No","Detchd","Unf",576,"TA","TA","Y","None","WD","Normal",11.8122890421958,"FALSE","1980s","FALSE",2,120
"772","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story","4","5",1951,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Fa","Fa","No","LwQ",836,"Unf",836,"TA","Y",1220,"TA","Typ",0,"No","Detchd","Unf",396,"TA","TA","Y","None","COD","Normal",11.5327280922664,"FALSE","1950s","FALSE",1,0
"773","80","RL","NoAlley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","SLvl","6","5",1976,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",422,"BLQ",1029,"TA","Y",1117,"TA","Typ",1,"TA","Detchd","Unf",672,"TA","TA","Y","MnPrv","WD","Abnorml",11.580584113444,"FALSE","1970s","FALSE",2,144
"774","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Feedr","1Fam","1Story","5","5",1958,"Gable","Wd Sdng","Wd Sdng","None",1,"TA","TA","CBlock","TA","TA","No","Rec",456,"Unf",912,"Ex","Y",912,"TA","Typ",0,"No","Attchd","RFn",275,"TA","TA","Y","None","COD","Normal",11.6483301019764,"FALSE","1950s","FALSE",1,0
"775","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","NridgHt","Norm","1Fam","1Story","8","5",2006,"Hip","VinylSd","VinylSd","BrkFace",375,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",1935,"Gd","Y",1973,"Gd","Typ",1,"Gd","Attchd","Fin",895,"TA","TA","Y","None","New","Partial",12.8866410438833,"FALSE","2000s","FALSE",2,360
"776","120","RM","NoAlley","Reg","Lvl","FR2","Gtl","Mitchel","Norm","TwnhsE","1Story","6","5",1998,"Hip","VinylSd","VinylSd","BrkFace",320,"TA","TA","PConc","Ex","TA","No","GLQ",866,"Unf",1204,"Ex","Y",1204,"TA","Typ",0,"No","Attchd","Fin",412,"TA","TA","Y","None","WD","Normal",11.9953516142145,"FALSE","1990s","FALSE",3,247
"777","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2006,"Gable","VinylSd","VinylSd","BrkFace",240,"Gd","TA","PConc","Gd","TA","Av","GLQ",20,"Unf",1614,"Ex","Y",1614,"Gd","Typ",0,"No","Attchd","RFn",865,"TA","TA","Y","None","New","Partial",12.3081778684673,"TRUE","2000s","FALSE",2,203
"778","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","5","5",1974,"Hip","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",762,"Unf",864,"TA","Y",894,"TA","Typ",1,"Fa","Attchd","Unf",440,"TA","TA","Y","MnPrv","WD","Normal",11.8670972786908,"FALSE","1970s","FALSE",2,241
"779","90","RH","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","Duplex","1Story","5","5",1977,"Gable","Plywood","Plywood","BrkFace",320,"TA","TA","Slab","No","No","No","No",0,"No",0,"TA","Y",2020,"TA","Typ",2,"TA","Detchd","Unf",630,"TA","TA","Y","None","WD","Normal",11.8775685785581,"FALSE","1970s","FALSE",2,0
"780","90","RL","NoAlley","Reg","Lvl","Inside","Gtl","Mitchel","Norm","Duplex","SFoyer","6","5",1977,"Gable","Plywood","ImStucc","BrkFace",90,"TA","TA","CBlock","Gd","TA","Gd","GLQ",975,"Unf",975,"TA","Y",1004,"TA","Typ",0,"No","Attchd","Unf",504,"TA","TA","Y","None","WD","Normal",11.8130300574206,"FALSE","1970s","FALSE",2,0
"781","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","1Story","7","5",1996,"Gable","HdBoard","HdBoard","BrkFace",38,"TA","TA","PConc","Gd","Gd","No","Unf",0,"Unf",1237,"Gd","Y",1253,"TA","Typ",1,"TA","Attchd","Fin",402,"TA","TA","Y","None","WD","Normal",12.0782392740203,"TRUE","1990s","FALSE",2,241
"782","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story","6","5",1992,"Gable","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","TA","No","ALQ",387,"Unf",761,"Ex","Y",1603,"Gd","Typ",0,"No","Attchd","RFn",484,"TA","TA","Y","None","WD","Normal",12.0776709307256,"FALSE","1990s","FALSE",2.5,124
"783","20","RL","NoAlley","IR2","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2002,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",1413,"Ex","Y",1430,"Gd","Typ",0,"No","Attchd","RFn",605,"TA","TA","Y","None","WD","Normal",12.1393985122622,"TRUE","2000s","FALSE",2,33
"784","85","RL","NoAlley","IR1","Lvl","Corner","Gtl","Mitchel","Norm","1Fam","SFoyer","5","6",1978,"Gable","Plywood","Plywood","BrkFace",104,"TA","Gd","PConc","Gd","TA","Av","GLQ",1097,"Unf",1097,"Ex","Y",1110,"Gd","Typ",1,"TA","Attchd","Fin",602,"TA","TA","Y","None","WD","Normal",12.0167264737993,"FALSE","1970s","FALSE",2,333
"785","75","RM","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","2.5Unf","6","6",2001,"Gable","Wd Sdng","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",742,"Ex","Y",1484,"TA","Typ",1,"Gd","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","None","WD","Normal",11.7597855429018,"TRUE","1910s","FALSE",2,425
"786","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NWAmes","Feedr","1Fam","1Story","6","5",1967,"Gable","BrkFace","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",251,"LwQ",1372,"TA","Y",1342,"TA","Typ",1,"Gd","Attchd","Unf",457,"TA","TA","Y","None","WD","Normal",11.9922604216448,"FALSE","1960s","FALSE",2,197
"787","50","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Artery","1Fam","1.5Fin","5","6",1950,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","PConc","Fa","TA","No","LwQ",686,"Unf",686,"TA","Y",1652,"TA","Typ",0,"No","Detchd","Unf",416,"TA","TA","Y","None","WD","Normal",11.8422292121128,"TRUE","1910s","FALSE",3,196
"788","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story","7","5",2004,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",656,"Unf",956,"Ex","Y",2084,"Gd","Typ",0,"No","BuiltIn","RFn",618,"TA","TA","Y","None","WD","Normal",12.3587937325478,"FALSE","2000s","FALSE",3.5,45
"789","20","RM","NoAlley","Reg","Lvl","Corner","Gtl","OldTown","Norm","1Fam","1Story","4","7",2000,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",901,"Ex","Y",901,"TA","Typ",0,"No","Detchd","Unf",281,"Fa","TA","Y","None","WD","Normal",11.5889601512462,"TRUE","1950s","FALSE",1,0
"790","60","RL","NoAlley","IR1","Low","Inside","Gtl","ClearCr","Norm","1Fam","2Story","6","8",2007,"Gable","HdBoard","HdBoard","BrkFace",157,"TA","TA","CBlock","TA","Fa","Gd","LwQ",568,"Unf",832,"Gd","Y",2087,"Gd","Typ",0,"No","Attchd","Fin",444,"TA","TA","Y","None","WD","Normal",12.1415341243926,"TRUE","1960s","FALSE",2.5,301
"791","120","C (all)","NoAlley","Reg","Lvl","Inside","Gtl","Blmngtn","Norm","TwnhsE","1Story","7","5",2006,"Gable","VinylSd","VinylSd","BrkFace",11,"Gd","TA","PConc","Gd","TA","No","GLQ",16,"Unf",1145,"Ex","Y",1145,"Gd","Typ",1,"Gd","Attchd","Fin",397,"TA","TA","Y","None","WD","Normal",11.9841783136164,"TRUE","2000s","FALSE",2,116
"792","80","RL","NoAlley","IR1","Lvl","Corner","Gtl","Mitchel","Norm","1Fam","SLvl","6","5",1976,"Gable","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Av","ALQ",539,"Unf",1029,"TA","Y",1062,"TA","Typ",2,"TA","Attchd","RFn",539,"TA","TA","Y","None","WD","Normal",11.8968263951626,"FALSE","1970s","FALSE",2,120
"793","60","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","NoRidge","Norm","1Fam","2Story","7","5",1997,"Gable","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",862,"Unf",1117,"Ex","Y",2013,"TA","Typ",1,"TA","Attchd","Unf",455,"TA","TA","Y","None","WD","Normal",12.5053991575767,"TRUE","1990s","FALSE",3.5,310
"794","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","1Story","8","5",2007,"Gable","CemntBd","CmentBd","Stone",140,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",1496,"Ex","Y",1496,"Gd","Typ",0,"No","Attchd","Fin",474,"TA","TA","Y","None","New","Partial",12.3238556811866,"FALSE","2000s","FALSE",2,298
"795","60","RL","NoAlley","IR1","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","2Story","7","5",1996,"Gable","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",712,"Ex","Y",1895,"Gd","Typ",1,"TA","Attchd","Fin",409,"TA","TA","Y","None","WD","Normal",12.1781874420406,"TRUE","1990s","FALSE",2.5,189
"796","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story","6","6",1981,"Gable","HdBoard","HdBoard","BrkFace",130,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",650,"TA","Y",1564,"TA","Typ",1,"TA","Attchd","Unf",476,"TA","TA","Y","MnPrv","WD","Normal",12.0494188354848,"TRUE","1980s","FALSE",2.5,254
"797","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","6","5",1977,"Gable","Plywood","Plywood","BrkFace",148,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",660,"Ex","Y",1285,"TA","Typ",1,"TA","Attchd","RFn",528,"TA","TA","Y","MnPrv","WD","Normal",11.8740903141818,"FALSE","1970s","FALSE",1.5,138
"798","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","5",1953,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",570,"Unf",773,"Gd","Y",773,"TA","Typ",0,"No","Attchd","Unf",240,"TA","TA","Y","None","WD","Abnorml",11.6082356447746,"FALSE","1950s","FALSE",1,0
"799","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story","9","5",2009,"Hip","VinylSd","VinylSd","Stone",860,"Ex","TA","PConc","Ex","TA","No","Unf",0,"Unf",1926,"Ex","Y",3140,"Ex","Typ",2,"Gd","BuiltIn","Fin",820,"TA","TA","Y","None","New","Partial",13.0919041699196,"TRUE","2000s","FALSE",3.5,222
"800","50","RL","NoAlley","Reg","Lvl","Corner","Gtl","SWISU","Feedr","1Fam","1.5Fin","5","7",1950,"Gable","Wd Sdng","Wd Sdng","BrkFace",252,"TA","TA","BrkTil","Gd","TA","No","ALQ",569,"Unf",731,"Ex","Y",1768,"Gd","Typ",2,"TA","Detchd","Unf",240,"TA","TA","Y","MnPrv","WD","Normal",12.0725412529057,"TRUE","1930s","FALSE",2.5,264
"801","60","RL","NoAlley","IR1","HLS","Inside","Mod","ClearCr","Feedr","1Fam","2Story","6","5",1997,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",462,"Unf",616,"Gd","Y",1688,"Gd","Typ",0,"No","Attchd","RFn",603,"TA","TA","Y","None","WD","Normal",12.2060726455302,"FALSE","1990s","FALSE",3.5,702
"802","30","RM","NoAlley","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","1Story","4","7",1990,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",197,"Unf",1196,"Ex","Y",1196,"TA","Typ",0,"No","Detchd","Unf",440,"TA","TA","Y","None","WD","Normal",11.6073261403917,"TRUE","1910s","FALSE",2,0
"803","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","7","5",2005,"Gable","WdShing","Wd Shng","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",648,"Unf",728,"Ex","Y",1456,"Gd","Typ",1,"Gd","Attchd","Fin",410,"TA","TA","Y","None","WD","Normal",12.1495022940418,"FALSE","2000s","FALSE",3.5,54
"804","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story","9","5",2009,"Hip","VinylSd","VinylSd","Stone",424,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",1734,"Ex","Y",2822,"Ex","Typ",1,"Gd","BuiltIn","RFn",1020,"TA","TA","Y","None","New","Partial",13.2758275359155,"TRUE","2000s","FALSE",3.5,414
"805","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","5",1954,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",812,"Unf",936,"TA","Y",1128,"TA","Min1",0,"No","Attchd","Unf",286,"TA","TA","Y","GdWo","WD","Family",11.6784399034478,"FALSE","1950s","FALSE",1,0
"806","20","RL","NoAlley","IR1","Lvl","FR2","Gtl","Somerst","Norm","1Fam","1Story","7","5",2008,"Gable","VinylSd","VinylSd","Stone",256,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",1417,"Ex","Y",1428,"Ex","Typ",0,"No","Attchd","RFn",554,"TA","TA","Y","None","New","Partial",12.3356964133237,"FALSE","2000s","FALSE",2,60
"807","80","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","SLvl","5","5",1967,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","Av","ALQ",400,"Rec",980,"Gd","Y",980,"TA","Typ",0,"No","Attchd","Fin",384,"TA","TA","Y","None","WD","Normal",11.8167269193019,"FALSE","1960s","FALSE",2,68
"808","70","RL","NoAlley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","2Story","5","6",2004,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Gd","GLQ",1309,"Unf",1324,"Ex","Y",1576,"Gd","Typ",1,"TA","Attchd","RFn",528,"TA","TA","Y","None","WD","Normal",12.3171666930358,"TRUE","1920s","FALSE",3.5,312
"809","80","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","SLvl","5","5",1966,"Gable","VinylSd","VinylSd","BrkFace",1047,"TA","TA","CBlock","TA","TA","Av","ALQ",516,"BLQ",1024,"TA","Y",1086,"TA","Typ",1,"Gd","Attchd","RFn",484,"TA","TA","Y","GdWo","WD","Normal",11.9826165453777,"FALSE","1960s","FALSE",2,0
"810","75","RM","NoAlley","Reg","Lvl","Corner","Gtl","OldTown","Norm","1Fam","2.5Unf","5","5",1965,"Hip","AsbShng","AsbShng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",849,"TA","N",2138,"TA","Typ",0,"No","Detchd","Unf",360,"Fa","Po","N","MnPrv","WD","Normal",11.5711943730942,"TRUE","1800s","FALSE",2,196
"811","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story","6","6",1999,"Hip","HdBoard","HdBoard","BrkFace",99,"TA","TA","CBlock","TA","TA","No","ALQ",663,"LwQ",1040,"Fa","Y",1309,"Gd","Typ",1,"Fa","Attchd","RFn",484,"TA","TA","Y","GdPrv","WD","Normal",12.106252310248,"TRUE","1970s","TRUE",2.5,265
"812","120","RM","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","TwnhsE","1Story","6","5",2004,"Gable","VinylSd","VinylSd","BrkFace",169,"Gd","TA","PConc","Gd","TA","Gd","GLQ",662,"Unf",848,"Ex","Y",848,"Gd","Typ",1,"Gd","Attchd","Fin",420,"TA","TA","Y","None","ConLD","Normal",11.8810347865346,"FALSE","2000s","FALSE",2,140
"813","20","C (all)","NoAlley","Reg","Bnk","Inside","Mod","IDOTRR","Norm","1Fam","1Story","5","5",1952,"Hip","Wd Sdng","Wd Sdng","None",0,"Fa","TA","CBlock","TA","TA","Av","Unf",0,"Unf",540,"TA","N",1044,"Fa","Typ",0,"No","Basment","Unf",504,"TA","TA","N","None","WD","Alloca",10.9329819619041,"FALSE","1950s","FALSE",1,0
"814","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","6",1958,"Gable","MetalSd","MetalSd","BrkFace",243,"TA","TA","CBlock","TA","TA","No","Rec",608,"Unf",1442,"Gd","Y",1442,"TA","Typ",0,"No","Attchd","RFn",301,"TA","TA","Y","None","COD","Normal",11.9697172002437,"FALSE","1950s","FALSE",1.5,275
"815","50","RL","Grvl","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin","5","7",1950,"Gable","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",686,"Gd","Y",1250,"Fa","Typ",0,"No","Detchd","Unf",280,"TA","TA","P","None","WD","Normal",11.6613454700885,"TRUE","1910s","FALSE",2,303
"816","20","RL","NoAlley","IR2","Lvl","CulDSac","Gtl","CollgCr","Norm","1Fam","1Story","7","5",1998,"Gable","VinylSd","VinylSd","BrkFace",442,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",1649,"Ex","Y",1661,"Gd","Typ",0,"No","Attchd","RFn",598,"TA","TA","Y","None","WD","Normal",12.3234111379474,"FALSE","1990s","FALSE",2,34
"817","20","RL","NoAlley","IR1","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story","5","6",1954,"Gable","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",486,"Unf",1008,"Gd","Y",1008,"TA","Typ",1,"Gd","Attchd","RFn",275,"TA","TA","Y","None","WD","Normal",11.8277362048103,"FALSE","1950s","FALSE",1,120
"818","20","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","Mitchel","Norm","1Fam","1Story","8","5",2002,"Hip","CemntBd","CmentBd","BrkFace",148,"Gd","TA","PConc","Gd","TA","No","GLQ",1218,"Unf",1568,"Ex","Y",1689,"Gd","Typ",2,"Gd","Attchd","RFn",857,"TA","TA","Y","None","WD","Normal",12.5098740998618,"FALSE","2000s","FALSE",3,209
